datum,tijd,irradiantie
"2016-05-27 00:00,""0"""
"2016-05-27 00:05,""0"""
"2016-05-27 00:10,""0"""
"2016-05-27 00:15,""0"""
"2016-05-27 00:20,""0"""
"2016-05-27 00:25,""0"""
"2016-05-27 00:30,""0"""
"2016-05-27 00:35,""0"""
"2016-05-27 00:40,""0"""
"2016-05-27 00:45,""0"""
"2016-05-27 00:50,""0"""
"2016-05-27 00:55,""0"""
"2016-05-27 01:00,""0"""
"2016-05-27 01:05,""0"""
"2016-05-27 01:10,""0"""
"2016-05-27 01:15,""0"""
"2016-05-27 01:20,""0"""
"2016-05-27 01:25,""0"""
"2016-05-27 01:30,""0"""
"2016-05-27 01:35,""0"""
"2016-05-27 01:40,""0"""
"2016-05-27 01:45,""0"""
"2016-05-27 01:50,""0"""
"2016-05-27 01:55,""0"""
"2016-05-27 02:00,""0"""
"2016-05-27 02:05,""0"""
"2016-05-27 02:10,""0"""
"2016-05-27 02:15,""0"""
"2016-05-27 02:20,""0"""
"2016-05-27 02:25,""0"""
"2016-05-27 02:30,""0"""
"2016-05-27 02:35,""0"""
"2016-05-27 02:40,""0"""
"2016-05-27 02:45,""0"""
"2016-05-27 02:50,""0"""
"2016-05-27 02:55,""0"""
"2016-05-27 03:00,""0"""
"2016-05-27 03:05,""0"""
"2016-05-27 03:10,""0"""
"2016-05-27 03:15,""0"""
"2016-05-27 03:20,""0"""
"2016-05-27 03:25,""0"""
"2016-05-27 03:30,""0"""
"2016-05-27 03:35,""0"""
"2016-05-27 03:40,""0"""
"2016-05-27 03:45,""0"""
"2016-05-27 03:50,""0"""
"2016-05-27 03:55,""0"""
"2016-05-27 04:00,""0"""
"2016-05-27 04:05,""0"""
"2016-05-27 04:10,""0"""
"2016-05-27 04:15,""0"""
"2016-05-27 04:20,""0"""
"2016-05-27 04:25,""0"""
"2016-05-27 04:30,""0"""
"2016-05-27 04:35,""0"""
"2016-05-27 04:40,""0"""
"2016-05-27 04:45,""0"""
"2016-05-27 04:50,""0"""
"2016-05-27 04:55,""0"""
"2016-05-27 05:00,""0"""
"2016-05-27 05:05,""0"""
"2016-05-27 05:10,""0"""
"2016-05-27 05:15,""0"""
"2016-05-27 05:20,""0"""
"2016-05-27 05:25,""0"""
"2016-05-27 05:30,""0"""
"2016-05-27 05:35,""0"""
"2016-05-27 05:40,""0"""
"2016-05-27 05:45,""0"""
"2016-05-27 05:50,"""""
"2016-05-27 05:55,"""""
"2016-05-27 06:00,""0"""
"2016-05-27 06:05,""0"""
"2016-05-27 06:10,""0"""
"2016-05-27 06:15,""0"""
"2016-05-27 06:20,""6"""
"2016-05-27 06:25,""8"""
"2016-05-27 06:30,""10"""
"2016-05-27 06:35,""9"""
"2016-05-27 06:40,""14"""
"2016-05-27 06:45,""25"""
"2016-05-27 06:50,""34"""
"2016-05-27 06:55,""37"""
"2016-05-27 07:00,""37"""
"2016-05-27 07:05,""44"""
"2016-05-27 07:10,""54"""
"2016-05-27 07:15,""58"""
"2016-05-27 07:20,""48"""
"2016-05-27 07:25,""49"""
"2016-05-27 07:30,""37"""
"2016-05-27 07:35,""27"""
"2016-05-27 07:40,""27"""
"2016-05-27 07:45,""26"""
"2016-05-27 07:50,""26"""
"2016-05-27 07:55,""26"""
"2016-05-27 08:00,""25"""
"2016-05-27 08:05,""24"""
"2016-05-27 08:10,""38"""
"2016-05-27 08:15,""58"""
"2016-05-27 08:20,""84"""
"2016-05-27 08:25,""122"""
"2016-05-27 08:30,""152"""
"2016-05-27 08:35,""181"""
"2016-05-27 08:40,""176"""
"2016-05-27 08:45,""175"""
"2016-05-27 08:50,""309"""
"2016-05-27 08:55,""404"""
"2016-05-27 09:00,""268"""
"2016-05-27 09:05,""382"""
"2016-05-27 09:10,""251"""
"2016-05-27 09:15,""289"""
"2016-05-27 09:20,""462"""
"2016-05-27 09:25,""717"""
"2016-05-27 09:30,""749"""
"2016-05-27 09:35,""379"""
"2016-05-27 09:40,""334"""
"2016-05-27 09:45,""311"""
"2016-05-27 09:50,""298"""
"2016-05-27 09:55,""344"""
"2016-05-27 10:00,""292"""
"2016-05-27 10:05,""305"""
"2016-05-27 10:10,""325"""
"2016-05-27 10:15,""377"""
"2016-05-27 10:20,""467"""
"2016-05-27 10:25,""447"""
"2016-05-27 10:30,""390"""
"2016-05-27 10:35,""405"""
"2016-05-27 10:40,""428"""
"2016-05-27 10:45,""474"""
"2016-05-27 10:50,""503"""
"2016-05-27 10:55,""515"""
"2016-05-27 11:00,""503"""
"2016-05-27 11:05,""489"""
"2016-05-27 11:10,""490"""
"2016-05-27 11:15,""435"""
"2016-05-27 11:20,""428"""
"2016-05-27 11:25,""455"""
"2016-05-27 11:30,""463"""
"2016-05-27 11:35,""459"""
"2016-05-27 11:40,""437"""
"2016-05-27 11:45,""428"""
"2016-05-27 11:50,""436"""
"2016-05-27 11:55,""493"""
"2016-05-27 12:00,""720"""
"2016-05-27 12:05,""772"""
"2016-05-27 12:10,""590"""
"2016-05-27 12:15,""914"""
"2016-05-27 12:20,""708"""
"2016-05-27 12:25,""334"""
"2016-05-27 12:30,""297"""
"2016-05-27 12:35,""1000"""
"2016-05-27 12:40,""422"""
"2016-05-27 12:45,""669"""
"2016-05-27 12:50,""259"""
"2016-05-27 12:55,""240"""
"2016-05-27 13:00,""425"""
"2016-05-27 13:05,""1101"""
"2016-05-27 13:10,""993"""
"2016-05-27 13:15,""949"""
"2016-05-27 13:20,""914"""
"2016-05-27 13:25,""680"""
"2016-05-27 13:30,""1025"""
"2016-05-27 13:35,""439"""
"2016-05-27 13:40,""938"""
"2016-05-27 13:45,""791"""
"2016-05-27 13:50,""836"""
"2016-05-27 13:55,""1032"""
"2016-05-27 14:00,""983"""
"2016-05-27 14:05,""750"""
"2016-05-27 14:10,""926"""
"2016-05-27 14:15,""381"""
"2016-05-27 14:20,""1005"""
"2016-05-27 14:25,""994"""
"2016-05-27 14:30,""943"""
"2016-05-27 14:35,""823"""
"2016-05-27 14:40,""282"""
"2016-05-27 14:45,""937"""
"2016-05-27 14:50,""930"""
"2016-05-27 14:55,""682"""
